raceId,Bgap_mean,Bgap_median,Bgap_std,Bgap_var,First_ten_gap,gapWeightedSum
1049,166.3684210526316,115.0,136.86497784555706,18732.022160664823,1171.0,-0.057821416225037184
1050,619.5263157894736,473.0,654.9782936074698,428996.5650969529,3872.0,0.08806461493991122
1051,279.05,184.0,290.9330636074216,84642.04750000002,1437.0,-0.06397526135263151
1052,194.3,187.0,186.6738064110764,34847.11,2008.0,0.02729582416607755
1053,249.9,131.0,346.9543053487015,120377.29,1598.0,-0.0257538676247108
1054,132.75,75.0,121.2468040815922,14700.7875,1179.0,-0.042588305209117105
1055,251.6,122.5,522.8785136147784,273401.94,1319.0,-0.039012037851964415
1056,148.1,67.5,221.184289677183,48922.49,726.0,-0.08960570796877765
1057,147.21052631578948,86.0,160.20630743459589,25666.06094182825,1300.0,-0.031643020960548406
1058,153.8,125.0,150.1880820837659,22556.46,1077.0,-0.061466208700615074
1059,200.94444444444449,79.0,302.42124268095216,91458.60802469138,1346.0,-0.03557650460414927
1060,184.42105263157896,119.0,202.9537971246486,41190.24376731302,1193.0,-0.056593031151526356
1061,186.57894736842104,135.0,273.25972141217665,74670.87534626039,1187.0,-0.05110658878084773
1062,133.10526315789474,64.0,145.83368130811934,21267.46260387812,1200.0,-0.03757135060389608
1063,158.25,94.5,146.90060415124233,21579.7875,1618.0,-0.0025424818659113523
1064,211.5,114.5,289.85780996895704,84017.55,1237.0,-0.05460656249873863
1065,220.8,132.5,241.6666298850547,58402.76000000001,1814.0,0.0004496114716202619
1066,763.8,236.5,1380.5287248007553,1905859.56,2731.0,-0.02368302154247473
1067,215.05,106.0,224.5518815329767,50423.5475,2469.0,0.07522992441076243
1068,104.95,84.5,91.21539069696516,8320.247500000001,1159.0,-0.03562869162698393
1069,146.1,121.5,120.15818740310624,14437.99,1908.0,0.03211682578233005
1070,109.65,71.0,98.06950341467014,9617.6275,821.0,-0.07467618290330252
1071,210.05,115.0,278.60015703513164,77618.0475,2007.0,0.031218320167098537
1072,150.55,83.5,209.1658373157529,43750.3475,1085.0,-0.0520325975163457
1073,142.2,111.0,169.51389323592326,28734.959999999992,1842.0,0.03191436715416553
1074,406.0,191.5,463.6191324783739,214942.7,2571.0,0.0239629186634759
1075,110.35,82.5,113.00233404669126,12769.5275,1250.0,-0.0255149635969512
1076,144.4,94.5,149.16916571463423,22251.44000000001,1963.0,0.04266070451984568
1077,169.6,152.5,142.50382451008113,20307.34,1235.0,-0.052244073481843595
1078,274.0,59.5,628.76816077152,395349.4,706.0,-0.1054463751380394
1079,111.5,72.5,107.97939618279035,11659.55,1221.0,-0.02962362130508047
1080,123.65,69.0,130.63164815617998,17064.627500000002,1206.0,-0.034331570105712084
1081,2012.25,105.0,8271.085925529973,68410862.3875,978.0,-0.05492837555316274
1082,104.3157894736842,61.0,90.80809877606788,8246.1108033241,877.0,-0.06655502419164157
1083,753.95,128.5,2243.79563407633,5034618.847499999,1408.0,-0.07414655845235339
1084,88.15,59.0,73.90620745241904,5462.1275000000005,929.0,-0.05516303500444816
1085,124.25,95.5,117.79638152337276,13875.9875,889.0,-0.07204276577806444
1086,121.35,59.0,158.88935615704406,25245.8275,957.0,-0.058030677530536076
1087,230.85,197.0,203.6350350504549,41467.22749999999,1701.0,-0.022069898372726476
1088,79.15,74.5,62.39332897033144,3892.9275,786.0,-0.06865832910863184
1089,282.9,86.5,464.971171149352,216198.19,969.0,-0.09785427754316907
1090,131.95,77.5,173.60889234137747,30140.0475,577.0,-0.10425367737509657
1091,849.9,520.5,1167.4293940106186,1362891.39,2673.0,-0.09727716327465104
1092,642.65,106.0,1127.2195560315656,1270623.9274999998,6181.0,0.3938452800081931
1093,135.05263157894737,54.0,148.28900434241328,21989.62880886426,1123.0,-0.04663231201902763
1094,119.6842105263158,93.0,107.51452907034862,11559.373961218838,1007.0,-0.05778214326161076
1095,132.68421052631578,79.0,143.92287870192985,20713.795013850413,1548.0,0.0011570797849877953
1096,192.31578947368425,135.0,142.12227968292467,20198.742382271463,1280.0,-0.057165812786260276
1097,105.2,68.0,98.39237775356382,9681.06,744.0,-0.08120760925094425
1098,230.94736842105263,67.0,507.8471043930873,257908.68144044324,884.0,-0.07896698690391901
1099,66.0,45.0,68.15616742375364,4645.263157894737,454.0,-0.0987609668436896
1100,186.05,96.5,343.5467180748493,118024.3475,829.0,-0.0828195897170619
1101,90.21052631578948,32.0,104.2636228369771,10870.903047091411,671.0,-0.08128664973010374
1102,89.15,63.0,88.79767733448888,7885.027500000001,686.0,-0.08137337246066574
1103,108.10526315789474,66.0,107.60155288296488,11578.094182825487,1075.0,-0.04437751710381067
1104,119.63157894736842,103.0,101.25434910805755,10252.4432132964,873.0,-0.0736494568137705
1105,97.3,70.0,103.68370170860992,10750.31,1216.0,-0.024168563417098776
1106,134.9,102.0,143.43705936751493,20574.19,1005.0,-0.06125794461381407
1107,79.15,76.0,72.34727016273662,5234.1275000000005,905.0,-0.05428451846738493
1108,114.26315789473684,86.0,104.82659470978132,10988.614958448754,928.0,-0.06433914461469575
1109,137.9,67.5,149.56099090337693,22368.49,678.0,-0.09796701810748898
1110,127.5,72.0,141.42754328630616,20001.75,917.0,-0.06740513710011607
1111,106.3,70.0,110.66395076988712,12246.51,726.0,-0.0824629836895408
1112,87.35,55.5,97.15054039993808,9438.227499999995,960.0,-0.048791620005796385
1113,659.421052631579,101.0,1252.0321298966846,1567584.4542936287,911.0,-0.19156781094899356
1114,146.95,68.0,287.7119175494821,82778.14749999998,975.0,-0.054115147855524855
1115,230.8,119.5,266.8856684050307,71227.95999999999,1301.0,-0.0586886580397339
1116,199.3333333333333,121.0,263.90170729101226,69644.11111111111,1241.0,-0.05153375472238875
1117,105.9,53.0,111.8288424334259,12505.69,1012.0,-0.049743227512984156
1118,165.21052631578948,119.0,152.35781255679478,23212.90304709141,1475.0,-0.021634526062420483
1119,126.45,96.0,120.99275804774432,14639.2475,764.0,-0.08673021720299266
1120,94.9,48.5,98.2379254666954,9650.69,1009.0,-0.04645679007239819
1121,106.3,90.0,116.86962821879771,13658.51,1049.0,-0.045967452099188504
1122,492.1111111111111,351.0,539.1221144796303,290652.65432098764,4366.0,0.1912277176700823
1123,108.6,97.5,91.15722681170156,8309.64,750.0,-0.08341935257629796
1124,109.7,60.5,109.35542967772564,11958.61,905.0,-0.06387378016454191
1125,75.5,59.5,59.75156901705594,3570.25,669.0,-0.0801165395355195
