raceId,fpClusterMean,qualsClusterMean,paceClusterMean,clusterMeanWeightedSum
807,0.8052631578947368,0.20789473684210527,0.8973684210526316,-2.330122955894737
808,0.6368421052631579,0.23157894736842105,1.0,-1.9676744449473687
809,0.4368421052631579,0.14473684210526316,1.0,-1.4064871945000001
810,0.9,0.32105263157894737,0.5210526315789473,-2.5776937046315793
811,0.22105263157894736,0.20526315789473684,0.4789473684210526,-0.82493043
812,0.8105263157894737,0.34210526315789475,0.9,-2.464591888631579
813,0.7017543859649122,0.26900584795321636,0.631578947368421,-2.0766202808187137
814,1.1526315789473685,0.30526315789473685,0.9,-3.2571263497368426
815,0.48947368421052634,0.5631578947368421,0.5842105263157895,-1.8193142095789474
816,0.9842105263157894,0.2894736842105263,0.9,-2.836321923263158
817,0.5526315789473685,0.1631578947368421,0.6052631578947368,-1.6152593401052635
818,0.7076023391812866,0.2679738562091503,0.8947368421052632,-2.148046198280014
819,0.9,0.06842105263157895,1.0,-2.4555861024736845
820,0.3736842105263158,0.3,1.0,-1.3942226218421054
821,0.1541501976284585,0.06159420289855073,0.35177865612648224,-0.5055693489690383
822,0.09523809523809523,0.07707509881422925,0.18181818181818182,-0.33972558979390177
823,0.16666666666666666,0.043478260869565216,0.5095238095238095,-0.5543370360559006
824,0.1645021645021645,0.06719367588932806,0.6060606060606061,-0.5918907073461321
825,0.10952380952380952,0.09090909090909091,0.5047619047619047,-0.4581737381298701
826,0.17753623188405798,0.07509881422924901,0.5652173913043478,-0.621451759486166
827,0.08695652173913043,0.10507246376811594,0.5533596837944664,-0.4272430726844532
828,0.4963768115942029,0.10507246376811594,0.2717391304347826,-1.3532057601449277
829,0.24891774891774893,0.20652173913043478,0.5974025974025974,-0.9195460363791643
830,0.24242424242424243,0.06521739130434782,0.2554112554112554,-0.7005957065189159
831,0.2608695652173913,0.09420289855072464,0.37549407114624506,-0.7978686057773388
832,0.3221343873517787,0.06159420289855073,0.22924901185770752,-0.8839445748583664
833,0.2644927536231884,0.03260869565217391,0.2463768115942029,-0.7224237268478262
834,0.09881422924901186,0.09420289855072464,0.5652173913043478,-0.44867605099472985
835,0.0735930735930736,0.03985507246376811,0.21645021645021645,-0.26153499298089594
836,0.16996047430830039,0.1225296442687747,0.4268774703557312,-0.6153741784584981
837,0.1225296442687747,0.09420289855072464,0.2450592885375494,-0.4350655107180501
838,0.17391304347826086,0.04710144927536232,0.6205533596837944,-0.5996731623155467
839,0.1541501976284585,0.09420289855072464,0.4308300395256917,-0.5525079883069829
840,0.23391812865497075,0.03896103896103896,0.391812865497076,-0.6865435866757803
841,0.17142857142857143,0.06521739130434782,0.13095238095238096,-0.5016759322267081
842,0.16666666666666666,0.09057971014492754,0.3333333333333333,-0.5578720014855072
843,0.2631578947368421,0.07114624505928854,0.4842105263157895,-0.8066348174079467
844,0.09523809523809523,0.039525691699604744,0.09956709956709957,-0.28761771381705253
845,0.19047619047619047,0.06190476190476191,0.22077922077922077,-0.5645437574069264
846,0.08571428571428572,0.050724637681159424,0.2619047619047619,-0.3106683942318841
847,0.06666666666666667,0.08333333333333333,0.11904761904761904,-0.262516147452381
848,0.047619047619047616,0.04710144927536232,0.1774891774891775,-0.19675704666337288
849,0.06060606060606061,0.043478260869565216,0.12121212121212122,-0.21237953118577074
850,0.09523809523809523,0.036231884057971016,0.2077922077922078,-0.3085957825682289
851,0.07905138339920949,0.021739130434782608,0.24110671936758893,-0.26381028333992096
852,0.1038961038961039,0.07246376811594203,0.1774891774891775,-0.3555031930585357
853,0.07905138339920949,0.043478260869565216,0.11462450592885376,-0.25544631905138343
854,0.047619047619047616,0.05434782608695652,0.2904761904761905,-0.22830599417701863
855,0.18571428571428572,0.04710144927536232,0.3333333333333333,-0.5645930501438923
856,0.17786561264822134,0.06521739130434782,0.16600790513833993,-0.5249725652371542
857,0.05714285714285714,0.07509881422924901,0.20952380952380953,-0.2521156743433089
858,0.18128654970760233,0.05434782608695652,0.19883040935672514,-0.5306800955930587
859,0.18181818181818182,0.10822510822510822,0.5216450216450217,-0.6520550510606061
860,0.4150197628458498,0.06702898550724638,0.19960474308300397,-1.106504856849473
861,0.3142857142857143,0.18478260869565216,0.319047619047619,-0.9961026233447204
862,0.18181818181818182,0.13043478260869565,0.20553359683794467,-0.6021476607509881
863,0.6368421052631579,0.09057971014492754,0.5526315789473685,-1.741352326274981
864,0.15217391304347827,0.06884057971014493,0.6231884057971014,-0.5674095360507247
865,0.33695652173913043,0.10869565217391304,0.5144927536231884,-1.0253818886956523
866,0.55,0.26877470355731226,0.43333333333333335,-1.6662198753715418
867,0.22631578947368422,0.1383399209486166,0.6368421052631579,-0.8121533439482006
868,0.5023809523809524,0.3007246376811594,0.5761904761904761,-1.6117385124461698
869,0.5714285714285714,0.20652173913043478,0.2,-1.6100953357298138
870,0.3246753246753247,0.04710144927536232,0.47835497835497837,-0.9321237778971392
871,0.22857142857142856,0.10869565217391304,0.35714285714285715,-0.7289292784968944
872,0.07114624505928854,0.036231884057971016,0.4308300395256917,-0.29980322445981555
873,0.30303030303030304,0.09057971014492754,0.37662337662337664,-0.8966179194075852
874,0.4789473684210526,0.18840579710144928,0.30526315789473685,-1.3937963485003815
875,0.12857142857142856,0.15217391304347827,0.5857142857142857,-0.5773860178385093
876,0.3333333333333333,0.08333333333333333,0.6198830409356725,-1.0170604420614036
877,0.2727272727272727,0.050724637681159424,0.4308300395256917,-0.7994809176745717
878,0.23809523809523808,0.08695652173913043,0.341991341991342,-0.7289365050988142
879,0.06190476190476191,0.014285714285714285,0.2,-0.20659293471428575
880,0.23376623376623376,0.08225108225108226,0.7445887445887446,-0.8033400773593073
881,0.44761904761904764,0.09090909090909091,0.18571428571428572,-1.203683241987013
882,0.4421052631578947,0.08658008658008658,0.7131578947368421,-1.3031974618925724
883,0.16842105263157894,0.1038961038961039,0.5631578947368421,-0.6249947966500342
884,0.22510822510822512,0.025974025974025976,0.37662337662337664,-0.6501895744155846
885,0.3,0.10173160173160173,0.40476190476190477,-0.9056000032813853
886,0.15714285714285714,0.05194805194805195,0.20476190476190476,-0.47154611858441564
887,0.13333333333333333,0.08441558441558442,0.319047619047619,-0.4686820118961039
888,0.3380952380952381,0.09956709956709957,0.28095238095238095,-0.9682016146796537
889,0.44761904761904764,0.08441558441558442,0.6476190476190476,-1.3000477757532467
890,0.38596491228070173,0.1471861471861472,0.7953216374269005,-1.2405885024515835
891,0.1038961038961039,0.09090909090909091,0.21645021645021645,-0.3807806827272728
892,0.41578947368421054,0.11688311688311688,0.5631578947368421,-1.2338380636589201
893,0.21428571428571427,0.08658008658008658,0.5095238095238095,-0.708201239069264
894,0.4380952380952381,0.12121212121212122,0.5142857142857142,-1.2807739245541128
895,0.49707602339181284,0.23376623376623376,0.7076023391812866,-1.5675584823353839
896,1.3567251461988303,0.09523809523809523,0.6198830409356725,-3.4981516597493734
897,0.29239766081871343,0.12554112554112554,0.5497076023391813,-0.9408261212964228
898,0.12380952380952381,0.04329004329004329,0.2761904761904762,-0.39907442660606063
899,0.11904761904761904,0.03333333333333333,0.3904761904761905,-0.4038830670952381
900,0.26900584795321636,0.06060606060606061,0.3391812865497076,-0.7791365423923445
901,0.30526315789473685,0.030303030303030304,0.6473684210526316,-0.9075031546874004
902,0.20526315789473684,0.0735930735930736,0.4263157894736842,-0.6562802074889497
903,0.24761904761904763,0.05714285714285714,0.28095238095238095,-0.7114973395714287
904,0.3904761904761905,0.09090909090909091,0.3952380952380952,-1.1121187214155845
905,0.3333333333333333,0.21645021645021645,0.48484848484848486,-1.107369336017316
906,0.19607843137254902,0.004329004329004329,0.3202614379084967,-0.5480975176572448
907,0.21052631578947367,0.05194805194805195,0.3684210526315789,-0.6366278881408065
908,0.12987012987012986,0.06493506493506493,0.35064935064935066,-0.44972685714285715
909,0.10789473684210527,0.04329004329004329,0.5631578947368421,-0.42416904053839144
910,0.27485380116959063,0.08225108225108226,0.30994152046783624,-0.8063253156527683
911,0.5142857142857142,0.06666666666666667,0.2761904761904762,-1.362743297904762
912,0.12105263157894737,0.0735930735930736,0.12631578947368421,-0.3866110463836865
913,0.3333333333333333,0.07142857142857142,0.5380116959064327,-0.9881917734962405
914,0.4583333333333333,0.13071895424836602,0.24166666666666667,-1.277874740874183
915,0.3047619047619048,0.1830065359477124,0.6571428571428571,-1.0463361019738564
916,0.24836601307189543,0.1,0.28104575163398693,-0.7520178285686275
917,0.10256410256410256,0.08571428571428572,0.3076923076923077,-0.39306836621978025
918,0.22875816993464052,0.18128654970760233,0.6928104575163399,-0.8692132750911593
919,0.40350877192982454,0.07894736842105263,0.30409356725146197,-1.1126053534210525
920,0.13725490196078433,0.04093567251461988,0.3333333333333333,-0.442050822882697
921,0.16911764705882354,0.06315789473684211,0.16911764705882354,-0.5026847228614552
922,0.22631578947368422,0.05789473684210526,0.3894736842105263,-0.6847704613157896
923,0.2631578947368421,0.06842105263157895,0.6368421052631579,-0.8379542382105263
924,0.391812865497076,0.06842105263157895,0.47368421052631576,-1.1124018118070176
925,0.175,0.10526315789473684,0.21666666666666667,-0.5654252889210527
926,0.369281045751634,0.07368421052631578,0.42483660130718953,-1.0519541600908153
927,0.16993464052287582,0.13450292397660818,0.43790849673202614,-0.6285641409563124
928,0.16374269005847952,0.07894736842105263,0.4152046783625731,-0.5584303346491228
929,0.23684210526315788,0.08947368421052632,0.15789473684210525,-0.6874405746842106
930,0.23391812865497075,0.07368421052631578,0.2631578947368421,-0.6894223548070176
931,0.04678362573099415,0.05263157894736842,0.15789473684210525,-0.19539713192982458
932,0.07602339181286549,0.021052631578947368,0.21637426900584794,-0.25040749954385966
933,0.23391812865497075,0.1368421052631579,0.47953216374269003,-0.7943365765964913
934,0.391812865497076,0.14736842105263157,0.543859649122807,-1.1992163462807017
935,0.4619883040935672,0.06842105263157895,0.6812865497076024,-1.3277427620701754
936,0.1619047619047619,0.07142857142857142,0.3,-0.5217080711428572
937,0.19298245614035087,0.07368421052631578,0.21052631578947367,-0.5789603725263157
938,0.12554112554112554,0.06060606060606061,0.20346320346320346,-0.40279351848484857
939,0.2631578947368421,0.07792207792207792,0.3736842105263158,-0.7882914548427887
940,0.15714285714285714,0.047619047619047616,0.4666666666666667,-0.5256015032380953
941,0.19047619047619047,0.08658008658008658,0.341991341991342,-0.6136500813419914
942,0.354978354978355,0.07792207792207792,0.5367965367965368,-1.0460344033766236
943,0.31601731601731603,0.09740259740259741,0.23593073593073594,-0.9029897572727275
944,0.37142857142857144,0.1471861471861472,0.7428571428571429,-1.1938882426320347
945,0.26052631578947366,0.09090909090909091,0.21578947368421053,-0.7587205397464115
946,0.1,0.021645021645021644,0.26842105263157895,-0.32033784145340627
947,0.24736842105263157,0.09956709956709957,0.5578947368421052,-0.8104904546119845
948,0.3874458874458874,0.11255411255411256,0.44155844155844154,-1.1345992612121212
949,0.6523809523809524,0.09956709956709957,0.44285714285714284,-1.7626811035367966
950,0.0761904761904762,0.047619047619047616,0.2571428571428571,-0.2838210826666667
951,0.2727272727272727,0.1038961038961039,0.19480519480519481,-0.7952542450649351
952,0.33116883116883117,0.07575757575757576,0.5173160173160173,-0.982295373982684
953,0.13157894736842105,0.08658008658008658,0.45789473684210524,-0.4971308383925723
954,0.16883116883116883,0.06493506493506493,0.5151515151515151,-0.5801812516883117
955,0.347953216374269,0.11428571428571428,0.49707602339181284,-1.05311932997995
956,0.12631578947368421,0.12554112554112554,0.44473684210526315,-0.5166930033929141
957,0.0935672514619883,0.03684210526315789,0.14619883040935672,-0.291481852754386
958,0.2789473684210526,0.06842105263157895,0.2894736842105263,-0.7991893254736843
959,0.17543859649122806,0.04678362573099415,0.6023391812865497,-0.5990375702339181
960,0.21568627450980393,0.11695906432748537,0.16339869281045752,-0.6624083291606467
961,0.23976608187134502,0.18947368421052632,0.30409356725146197,-0.8171474736140352
962,0.43157894736842106,0.21052631578947367,0.3894736842105263,-1.318065221157895
963,0.43157894736842106,0.06842105263157895,0.3894736842105263,-1.1897549727894738
964,0.17894736842105263,0.05789473684210526,0.1736842105263158,-0.5226708924210527
965,0.32679738562091504,0.14736842105263157,0.5751633986928104,-1.0492050366522188
966,0.1895424836601307,0.05847953216374269,0.5294117647058824,-0.6275030111489508
967,0.16176470588235295,0.12631578947368421,0.25,-0.5598630954287926
968,0.17894736842105263,0.07368421052631578,0.24736842105263157,-0.5532352030000001
969,0.3026315789473684,0.04736842105263158,0.44473684210526315,-0.8717136518684211
970,0.0718954248366013,0.03684210526315789,0.13071895424836602,-0.23574275563364294
971,0.14285714285714285,0.0935672514619883,0.38095238095238093,-0.5136351941520467
972,0.2578947368421053,0.06315789473684211,0.23157894736842105,-0.7308055004210527
973,0.31699346405228757,0.06578947368421052,0.17320261437908496,-0.8629189710964913
974,0.26666666666666666,0.06315789473684211,0.39166666666666666,-0.7874100993026316
975,0.40522875816993464,0.1736842105263158,0.41830065359477125,-1.2275733984633643
976,0.16339869281045752,0.05263157894736842,0.26143790849673204,-0.49980751028895776
977,0.19473684210526315,0.06315789473684211,0.4605263157894737,-0.6290201943947369
978,0.3894736842105263,0.07368421052631578,0.22631578947368422,-1.0567605493157897
979,0.3368421052631579,0.042105263157894736,0.4473684210526316,-0.9501238434210526
980,0.24210526315789474,0.06578947368421052,0.19473684210526315,-0.6869139580789474
981,0.40350877192982454,0.07602339181286549,0.21637426900584794,-1.0905513959064328
982,0.2578947368421053,0.12280701754385964,0.7315789473684211,-0.8953229481929825
983,0.3216374269005848,0.12280701754385964,0.24561403508771928,-0.9416373594736842
984,0.34210526315789475,0.08421052631578947,0.3263157894736842,-0.9740552274736843
985,0.631578947368421,0.15263157894736842,0.4853801169590643,-1.7697918938421053
986,0.14210526315789473,0.08771929824561403,0.3263157894736842,-0.49444794975438594
987,0.35294117647058826,0.11052631578947368,1.0718954248366013,-1.188982881018576
988,0.3567251461988304,0.15263157894736842,0.543859649122807,-1.1192711334912282
989,0.14619883040935672,0.06842105263157895,0.30116959064327486,-0.48133917207017546
990,0.4093567251461988,0.21578947368421053,0.5672514619883041,-1.3085210979122808
991,0.2578947368421053,0.06315789473684211,0.24736842105263157,-0.734299989631579
992,0.125,0.05789473684210526,0.175,-0.392739779381579
993,0.42105263157894735,0.1631578947368421,0.5906432748538012,-1.2944082861578947
994,0.47058823529411764,0.12105263157894737,0.3137254901960784,-1.3146765038606814
995,0.11764705882352941,0.1,0.3382352941176471,-0.44913538567647066
996,0.17647058823529413,0.15263157894736842,0.29411764705882354,-0.6288864600340558
997,0.33986928104575165,0.04736842105263158,0.1830065359477124,-0.9036753541620227
998,0.30526315789473685,0.18421052631578946,0.2736842105263158,-0.9637670106842106
999,0.11578947368421053,0.07894736842105263,0.2631578947368421,-0.4090265240526316
1000,0.3105263157894737,0.12280701754385964,0.2631578947368421,-0.9186992679298247
1001,0.24183006535947713,0.07894736842105263,0.6013071895424836,-0.7881114368059856
1002,0.16842105263157894,0.05789473684210526,0.49473684210526314,-0.5683162731052631
1003,0.43157894736842106,0.12105263157894737,0.7210526315789474,-1.3106615604210528
1004,0.39766081871345027,0.30526315789473685,0.7076023391812866,-1.3921386769824562
1005,0.543859649122807,0.07894736842105263,0.19298245614035087,-1.4268042802631582
1006,0.3368421052631579,0.17894736842105263,0.7210526315789474,-1.1342530066842107
1007,0.3263157894736842,0.23684210526315788,0.8052631578947368,-1.1797555948421052
1008,0.37894736842105264,0.24210526315789474,0.8105263157894737,-1.3127188223157895
1009,0.15263157894736842,0.06842105263157895,0.4368421052631579,-0.5268937589473685
1010,0.36257309941520466,0.06315789473684211,0.1871345029239766,-0.9736498689824562
1011,0.5552631578947368,0.18421052631578946,0.7131578947368421,-1.6644995837105263
1012,0.11578947368421053,0.02631578947368421,0.5157894736842106,-0.41741603721052634
1013,0.3263157894736842,0.05263157894736842,0.3263157894736842,-0.9074279890526317
1014,0.2573099415204678,0.05526315789473684,0.24853801169590642,-0.7260188694824562
1015,0.14619883040935672,0.06315789473684211,0.30994152046783624,-0.47852832354385966
1016,0.23391812865497075,0.07894736842105263,0.6081871345029239,-0.770535646754386
1017,0.4678362573099415,0.22631578947368422,0.47368421052631576,-1.4384798835614037
1018,0.25526315789473686,0.08947368421052632,0.33157894736842103,-0.7703461142105263
1019,0.6236842105263158,0.16842105263157894,0.4473684210526316,-1.7565790039473688
1020,0.24836601307189543,0.09473684210526316,0.5751633986928104,-0.8123590236181631
1021,0.37254901960784315,0.14210526315789473,0.24836601307189543,-1.082565600133127
1022,0.3684210526315789,0.07602339181286549,0.4502923976608187,-1.0576241622222222
1023,0.5555555555555556,0.18421052631578946,0.8011695906432749,-1.6846839374561404
1024,0.7076023391812866,0.1631578947368421,0.5409356725146199,-1.9751029108070177
1025,0.23391812865497075,0.11695906432748537,0.8947368421052632,-0.8682758260233919
1026,0.49707602339181284,0.1736842105263158,0.38596491228070173,-1.4421249439122807
1027,0.49736842105263157,0.14473684210526316,0.6447368421052632,-1.4739642785263158
1028,0.2578947368421053,0.05789473684210526,0.5,-0.7854595855789475
1029,,0.10526315789473684,,
1030,1.0,0.3631578947368421,1.0,-2.9630987780526317
1031,0.2736842105263158,0.17894736842105263,0.46842105263157896,-0.9258857797368423
1032,0.04736842105263158,0.015789473684210527,0.33421052631578946,-0.20256493223684213
1033,0.38562091503267976,0.1736842105263158,0.47058823529411764,-1.1918146384633643
1034,0.6052631578947368,0.2,0.9,-1.8408015916315792
1035,0.3333333333333333,0.09473684210526316,0.6339869281045751,-1.0304783826377708
1036,0.5684210526315789,0.12105263157894737,0.4,-1.569926978894737
1037,0.3131578947368421,0.11842105263157894,0.5078947368421053,-0.9752559661578948
1038,0.21052631578947367,0.3105263157894737,0.7953216374269005,-0.9645850348947369
1039,0.3137254901960784,0.14736842105263157,0.45751633986928103,-0.9916137162600619
1040,0.2631578947368421,0.16339869281045752,0.8011695906432749,-0.9600803990368076
1041,0.15263157894736842,0.16842105263157894,0.7210526315789474,-0.6800869617368421
1042,0.38011695906432746,0.06842105263157895,0.3333333333333333,-1.0531072040877194
1043,0.7076023391812866,0.24736842105263157,0.8011695906432749,-2.108732972754386
1044,0.6911764705882353,0.18947368421052632,0.8823529411764706,-2.0347757064520127
1045,0.3131578947368421,0.14210526315789473,0.5736842105263158,-1.011201379263158
1046,0.19298245614035087,0.29239766081871343,0.3157894736842105,-0.7997385840935672
1047,0.24736842105263157,0.06315789473684211,0.5,-0.7648025837368422
1048,0.5380116959064327,0.12631578947368421,0.7953216374269005,-1.5887664144561404
1049,0.29239766081871343,0.0935672514619883,0.6491228070175439,-0.9339584834502924
1050,0.4421052631578947,0.031578947368421054,1.0,-1.3170188355789474
1051,0.8105263157894737,0.03684210526315789,1.0289473684210526,-2.2175007947631578
1052,0.33157894736842103,0.05263157894736842,0.38421052631578945,-0.9329457327894737
1053,0.33157894736842103,0.07368421052631578,0.4263157894736842,-0.9612732963684211
1054,0.28421052631578947,0.1631578947368421,0.9,-1.0325543571578948
1055,0.22631578947368422,0.1631578947368421,0.5105263157894737,-0.8066061736842107
1056,0.22105263157894736,0.15789473684210525,0.9,-0.8753467261578948
1057,0.4542483660130719,0.1871345029239766,0.3464052287581699,-1.3421335751668388
1058,0.23684210526315788,0.07894736842105263,0.48947368421052634,-0.7513203852631579
1059,0.7941176470588235,0.13071895424836602,0.3137254901960784,-2.104364715947712
1060,0.26842105263157895,0.10526315789473684,0.46842105263157896,-0.8466499232105265
1061,0.2578947368421053,0.08421052631578947,0.8105263157894737,-0.8779456971578948
1062,0.6368421052631579,0.1111111111111111,0.3736842105263158,-1.720286409292398
1063,0.2426470588235294,0.11052631578947368,0.3602941176470588,-0.76525650050387
1064,0.33157894736842103,0.10526315789473684,0.6421052631578947,-1.0375447041052632
1065,0.4263157894736842,0.11052631578947368,0.30526315789473685,-1.1964309317368422
1066,0.21578947368421053,0.031578947368421054,0.7315789473684211,-0.7113140038421054
1067,0.3,0.11578947368421053,0.4052631578947368,-0.918404129
1068,0.7157894736842105,0.24210526315789474,1.0,-2.167748157263158
1069,0.6928104575163399,0.07105263157894737,0.4019607843137255,-1.8254754799685244
1070,0.7192982456140351,0.21578947368421053,1.0,-2.1524567445789473
1071,0.3567251461988304,0.08947368421052632,0.631578947368421,-1.081658185385965
1072,0.5210526315789473,0.17894736842105263,0.9,-1.6185187998421053
1073,0.45098039215686275,0.11578947368421053,0.7058823529411765,-1.349384583027864
1074,0.12631578947368421,0.042105263157894736,0.37105263157894736,-0.42504914697368423
1075,0.3,0.30526315789473685,0.6631578947368421,-1.1465611172631578
1076,0.24761904761904763,0.1,0.3238095238095238,-0.7596791232857144
1077,0.24761904761904763,0.04473684210526316,0.319047619047619,-0.7087267997932332
1078,0.8105263157894737,0.26842105263157895,0.45789473684210524,-2.3002149508421055
1079,0.4696969696969697,0.25263157894736843,0.3333333333333333,-1.4356704454832538
1080,0.45789473684210524,0.10526315789473684,0.3631578947368421,-1.2807195272105263
1081,0.6368421052631579,0.14210526315789473,1.0,-1.886886510789474
1082,1.0,0.14736842105263157,1.0,-2.768257289789474
1083,0.2578947368421053,0.06842105263157895,0.26842105263157895,-0.7437115400000001
1084,0.35789473684210527,0.2789473684210526,1.0,-1.337099846263158
1085,1.0,0.15263157894736842,1.0,-2.7730095212105264
1086,0.7157894736842105,0.2,0.8052631578947368,-2.0866316056315792
1087,0.7720588235294118,0.03684210526315789,0.7720588235294118,-2.0677910247267803
1088,0.7210526315789474,0.16842105263157894,1.0,-2.113921534
1089,0.5157894736842106,0.12857142857142856,0.4261904761904762,-1.4554661292518798
1090,0.8973684210526316,0.12631578947368421,0.47368421052631576,-2.385025366105263
1091,0.03684210526315789,0.04736842105263158,0.14736842105263157,-0.16431763184210527
1092,0.5228758169934641,0.11578947368421053,0.8888888888888888,-1.5634338834200208
1093,0.39869281045751637,0.10526315789473684,0.35294117647058826,-1.1355522092053665
1094,1.0,0.14619883040935672,0.5555555555555556,-2.668837838362573
1095,0.7210526315789474,0.15263157894736842,0.5105263157894737,-1.9913356742105264
1096,0.5497076023391813,0.17543859649122806,0.7660818713450293,-1.6548817794736843
1097,0.22105263157894736,0.22631578947368422,1.0,-0.959257499631579
1098,0.8333333333333334,0.12631578947368421,0.4857142857142857,-2.233114998390978
1099,0.4152046783625731,0.49122807017543857,1.0,-1.667112339122807
1100,0.47368421052631576,0.12105263157894737,0.8947368421052632,-1.4507378747894737
1101,0.6111111111111112,0.14210526315789473,0.8,-1.7805115217017546
1102,0.5815789473684211,0.16842105263157894,1.0,-1.7772491932631582
1103,1.0,0.13157894736842105,0.47368421052631576,-2.6375176218421053
1104,0.4269005847953216,0.13450292397660818,1.0,-1.3732491353216376
1105,0.4444444444444444,0.18947368421052632,0.47368421052631576,-1.3487493008070177
1106,0.1368421052631579,0.12105263157894737,0.9,-0.6388072401052632
1107,0.7210526315789474,0.4263157894736842,1.0,-2.346780873631579
1108,0.7017543859649122,0.11052631578947368,0.6491228070175439,-1.937408078263158
1109,0.5684210526315789,0.12631578947368421,0.8052631578947368,-1.6643711000526316
1110,0.5497076023391813,0.1631578947368421,0.6198830409356725,-1.6114368579122809
1111,1.0818713450292399,0.2,1.0,-3.013406973824562
1112,0.9,0.2736842105263158,0.9,-2.6187913628947372
1113,0.4583333333333333,0.08187134502923976,1.0,-1.401601614883041
1114,0.8011695906432749,0.2631578947368421,0.43859649122807015,-2.2686056919298245
1115,0.4421052631578947,0.07368421052631578,1.0,-1.3550366869473685
1116,0.4444444444444444,0.07017543859649122,1.0,-1.3575150289473685
1117,0.4444444444444444,0.15789473684210525,0.543859649122807,-1.3357669754385966
1118,0.6842105263157895,0.09473684210526316,1.0,-1.9584579776842108
1119,0.4263157894736842,0.16842105263157894,0.9,-1.3803312376315793
1120,0.5631578947368421,0.1736842105263158,1.0,-1.7375352664736843
1121,0.44761904761904764,0.25263157894736843,0.580952380952381,-1.4371795193533836
1122,0.8888888888888888,0.0457516339869281,0.8888888888888888,-2.383705633660131
1123,0.3894736842105263,0.10526315789473684,0.8973684210526316,-1.2337897292894737
1124,0.3157894736842105,0.08421052631578947,0.6052631578947368,-0.9722681203684211
1125,0.8571428571428571,0.24210526315789474,1.0,-2.508957861082707
